0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
1.0,4.0,42.0,87.0,33.0,39.0,5.0,72.0,7.0,14.0,0.0,28.0,101.0,43.0,36.0,13.0,17.0,12.0,18.0,2.0,11.0,2.0,1.0,6.0,0.0,130.0,25.0,58.0,18.0,54.0,32.0,76.0,18.0,21.0,8.0,49.0,157.0,58.0,49.0,2.0,19.0,6.0,31.0,2.0,8.0,2.0,4.0,0.0,0.0,0.0
1.0,0.0,63.0,105.0,50.0,48.0,12.0,92.0,18.0,18.0,0.0,37.0,16.0,65.0,7.0,15.0,22.0,25.0,24.0,8.0,14.0,3.0,3.0,0.0,0.0,19.0,44.0,17.0,29.0,69.0,46.0,93.0,34.0,30.0,21.0,68.0,32.0,86.0,5.0,3.0,3.0,9.0,40.0,3.0,8.0,6.0,5.0,3.0,0.0,0.0
1.0,0.0,80.0,18.0,61.0,8.0,21.0,13.0,26.0,23.0,0.0,42.0,38.0,83.0,11.0,23.0,4.0,31.0,7.0,18.0,0.0,6.0,5.0,0.0,0.0,41.0,61.0,24.0,43.0,16.0,56.0,20.0,55.0,37.0,38.0,81.0,78.0,109.0,11.0,5.0,7.0,15.0,7.0,6.0,0.0,8.0,5.0,3.0,0.0,0.0
0.0,1.0,96.0,38.0,70.0,21.0,29.0,37.0,32.0,3.0,0.0,15.0,52.0,97.0,19.0,30.0,8.0,38.0,9.0,20.0,4.0,7.0,3.0,1.0,0.0,65.0,70.0,34.0,51.0,29.0,73.0,44.0,86.0,5.0,49.0,21.0,114.0,18.0,23.0,6.0,9.0,18.0,15.0,6.0,0.0,8.0,0.0,3.0,0.0,0.0
0.0,2.0,16.0,58.0,14.0,29.0,32.0,56.0,40.0,6.0,3.0,21.0,63.0,29.0,29.0,10.0,9.0,14.0,11.0,23.0,5.0,9.0,5.0,1.0,0.0,94.0,8.0,46.0,7.0,38.0,12.0,66.0,110.0,11.0,59.0,34.0,146.0,45.0,31.0,1.0,10.0,6.0,25.0,6.0,0.0,9.0,2.0,3.0,0.0,0.0
1.0,2.0,38.0,82.0,30.0,41.0,5.0,76.0,9.0,8.0,0.0,30.0,88.0,49.0,41.0,14.0,12.0,28.0,20.0,5.0,7.0,2.0,5.0,2.0,0.0,115.0,21.0,61.0,16.0,51.0,26.0,85.0,21.0,18.0,19.0,59.0,178.0,72.0,41.0,3.0,12.0,8.0,35.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0
1.0,0.0,64.0,109.0,43.0,52.0,11.0,95.0,16.0,14.0,2.0,44.0,17.0,69.0,1.0,20.0,13.0,33.0,30.0,12.0,8.0,2.0,5.0,1.0,0.0,25.0,34.0,8.0,27.0,60.0,46.0,111.0,45.0,23.0,39.0,77.0,34.0,97.0,14.0,4.0,4.0,12.0,44.0,2.0,3.0,2.0,5.0,1.0,0.0,0.0
1.0,2.0,81.0,28.0,60.0,9.0,14.0,13.0,29.0,20.0,5.0,51.0,42.0,86.0,12.0,24.0,2.0,43.0,7.0,18.0,3.0,2.0,5.0,1.0,0.0,55.0,45.0,16.0,39.0,15.0,67.0,22.0,66.0,32.0,50.0,98.0,73.0,120.0,28.0,4.0,8.0,15.0,6.0,2.0,2.0,3.0,7.0,2.0,0.0,0.0
0.0,3.0,102.0,60.0,73.0,20.0,18.0,44.0,43.0,4.0,7.0,11.0,60.0,105.0,20.0,32.0,6.0,50.0,13.0,20.0,4.0,2.0,2.0,1.0,0.0,84.0,54.0,31.0,52.0,29.0,87.0,41.0,96.0,12.0,68.0,16.0,101.0,13.0,39.0,5.0,12.0,18.0,9.0,3.0,5.0,3.0,3.0,4.0,0.0,0.0
2.0,4.0,11.0,82.0,20.0,31.0,24.0,58.0,50.0,9.0,9.0,20.0,85.0,18.0,32.0,8.0,9.0,6.0,15.0,26.0,6.0,5.0,3.0,3.0,0.0,111.0,13.0,48.0,10.0,43.0,17.0,72.0,121.0,21.0,74.0,26.0,133.0,26.0,53.0,2.0,14.0,4.0,20.0,7.0,9.0,4.0,3.0,4.0,0.0,0.0
2.0,7.0,35.0,107.0,36.0,41.0,5.0,76.0,6.0,14.0,1.0,31.0,106.0,44.0,43.0,15.0,12.0,14.0,23.0,4.0,9.0,0.0,7.0,5.0,0.0,137.0,24.0,58.0,28.0,55.0,33.0,95.0,25.0,33.0,11.0,44.0,159.0,58.0,62.0,3.0,14.0,7.0,29.0,1.0,10.0,3.0,4.0,0.0,0.0,0.0
3.0,2.0,52.0,133.0,56.0,48.0,12.0,93.0,17.0,22.0,3.0,42.0,18.0,70.0,9.0,24.0,12.0,27.0,32.0,7.0,10.0,0.0,10.0,0.0,0.0,31.0,32.0,12.0,42.0,69.0,56.0,114.0,50.0,44.0,28.0,65.0,32.0,77.0,11.0,4.0,2.0,10.0,35.0,1.0,12.0,5.0,6.0,0.0,0.0,0.0
4.0,3.0,78.0,27.0,72.0,9.0,22.0,16.0,25.0,27.0,5.0,51.0,31.0,98.0,18.0,31.0,1.0,36.0,2.0,11.0,1.0,1.0,12.0,0.0,0.0,55.0,47.0,19.0,49.0,13.0,82.0,24.0,76.0,51.0,43.0,79.0,70.0,96.0,17.0,4.0,6.0,14.0,3.0,2.0,2.0,6.0,6.0,1.0,0.0,0.0
0.0,4.0,113.0,50.0,95.0,22.0,25.0,30.0,35.0,5.0,7.0,11.0,53.0,124.0,29.0,37.0,2.0,39.0,6.0,12.0,5.0,2.0,1.0,0.0,0.0,80.0,70.0,28.0,63.0,23.0,101.0,55.0,106.0,6.0,60.0,16.0,99.0,24.0,31.0,4.0,11.0,16.0,10.0,4.0,5.0,11.0,0.0,1.0,0.0,0.0
0.0,5.0,17.0,77.0,23.0,32.0,29.0,46.0,51.0,11.0,8.0,33.0,74.0,27.0,35.0,7.0,5.0,13.0,17.0,17.0,12.0,3.0,7.0,1.0,0.0,112.0,12.0,41.0,12.0,36.0,21.0,75.0,130.0,15.0,77.0,31.0,141.0,49.0,40.0,0.0,14.0,3.0,18.0,7.0,9.0,11.0,2.0,2.0,0.0,0.0
0.0,8.0,36.0,97.0,35.0,39.0,11.0,69.0,6.0,14.0,1.0,44.0,93.0,42.0,43.0,10.0,11.0,23.0,19.0,2.0,16.0,2.0,10.0,2.0,0.0,135.0,25.0,59.0,23.0,50.0,44.0,90.0,20.0,27.0,13.0,53.0,171.0,70.0,51.0,1.0,16.0,10.0,27.0,1.0,11.0,2.0,2.0,2.0,0.0,0.0
0.0,1.0,57.0,126.0,63.0,50.0,18.0,88.0,16.0,19.0,5.0,55.0,19.0,69.0,6.0,18.0,16.0,34.0,29.0,6.0,17.0,4.0,12.0,1.0,0.0,29.0,50.0,17.0,34.0,71.0,61.0,113.0,44.0,41.0,23.0,74.0,52.0,94.0,13.0,1.0,3.0,12.0,35.0,3.0,13.0,5.0,4.0,2.0,0.0,0.0
0.0,2.0,72.0,25.0,88.0,8.0,21.0,19.0,20.0,25.0,6.0,66.0,39.0,87.0,16.0,25.0,3.0,44.0,7.0,11.0,3.0,7.0,13.0,1.0,0.0,56.0,61.0,27.0,46.0,24.0,87.0,24.0,68.0,44.0,40.0,97.0,85.0,121.0,25.0,4.0,8.0,15.0,8.0,7.0,1.0,5.0,5.0,2.0,0.0,0.0
0.0,3.0,91.0,44.0,106.0,20.0,26.0,39.0,28.0,9.0,11.0,13.0,60.0,107.0,25.0,34.0,7.0,56.0,12.0,22.0,4.0,11.0,0.0,2.0,0.0,95.0,78.0,39.0,56.0,41.0,107.0,37.0,104.0,13.0,57.0,14.0,118.0,52.0,34.0,4.0,10.0,21.0,19.0,8.0,5.0,8.0,2.0,2.0,0.0,0.0
2.0,4.0,24.0,60.0,27.0,28.0,32.0,57.0,37.0,14.0,13.0,31.0,83.0,20.0,41.0,7.0,13.0,6.0,18.0,27.0,6.0,13.0,0.0,2.0,0.0,117.0,15.0,50.0,16.0,54.0,24.0,60.0,142.0,26.0,73.0,30.0,150.0,78.0,50.0,1.0,11.0,3.0,26.0,8.0,5.0,10.0,3.0,3.0,0.0,0.0
3.0,4.0,38.0,94.0,47.0,44.0,10.0,74.0,8.0,16.0,3.0,45.0,104.0,37.0,49.0,15.0,19.0,13.0,25.0,6.0,9.0,1.0,5.0,2.0,0.0,155.0,28.0,64.0,28.0,67.0,43.0,87.0,34.0,35.0,20.0,45.0,188.0,102.0,66.0,3.0,15.0,7.0,35.0,2.0,6.0,4.0,3.0,0.0,0.0,0.0
4.0,2.0,53.0,116.0,71.0,58.0,14.0,105.0,17.0,21.0,4.0,55.0,16.0,58.0,8.0,16.0,22.0,35.0,27.0,9.0,12.0,2.0,5.0,1.0,0.0,32.0,39.0,11.0,40.0,77.0,64.0,110.0,62.0,46.0,35.0,73.0,40.0,130.0,7.0,4.0,3.0,12.0,43.0,5.0,8.0,7.0,5.0,1.0,0.0,0.0
5.0,5.0,83.0,24.0,89.0,20.0,22.0,20.0,26.0,29.0,4.0,68.0,37.0,77.0,19.0,24.0,8.0,40.0,7.0,13.0,2.0,5.0,6.0,1.0,0.0,67.0,56.0,16.0,50.0,12.0,84.0,31.0,94.0,58.0,48.0,88.0,83.0,155.0,22.0,4.0,10.0,17.0,6.0,6.0,1.0,9.0,5.0,2.0,0.0,0.0
0.0,7.0,111.0,54.0,118.0,29.0,26.0,40.0,42.0,6.0,5.0,16.0,59.0,95.0,30.0,27.0,10.0,50.0,9.0,19.0,4.0,6.0,0.0,2.0,0.0,102.0,69.0,30.0,71.0,23.0,99.0,57.0,121.0,5.0,68.0,16.0,106.0,106.0,29.0,5.0,13.0,19.0,13.0,7.0,3.0,13.0,2.0,2.0,0.0,0.0
1.0,8.0,22.0,80.0,21.0,44.0,37.0,60.0,50.0,16.0,6.0,27.0,79.0,18.0,36.0,6.0,12.0,5.0,17.0,24.0,7.0,7.0,1.0,2.0,0.0,138.0,10.0,44.0,12.0,35.0,19.0,85.0,152.0,14.0,84.0,37.0,141.0,134.0,40.0,1.0,17.0,4.0,22.0,7.0,7.0,15.0,2.0,2.0,0.0,0.0
3.0,10.0,54.0,108.0,46.0,60.0,9.0,78.0,9.0,24.0,0.0,43.0,100.0,55.0,47.0,12.0,16.0,12.0,23.0,7.0,9.0,1.0,2.0,4.0,0.0,160.0,23.0,48.0,26.0,42.0,37.0,101.0,25.0,20.0,22.0,57.0,174.0,156.0,48.0,1.0,25.0,8.0,26.0,3.0,9.0,1.0,2.0,3.0,0.0,0.0
3.0,1.0,79.0,140.0,75.0,69.0,14.0,102.0,17.0,32.0,4.0,57.0,18.0,86.0,11.0,18.0,18.0,22.0,32.0,11.0,11.0,2.0,2.0,1.0,0.0,27.0,40.0,10.0,40.0,58.0,52.0,131.0,50.0,27.0,40.0,80.0,70.0,181.0,7.0,6.0,3.0,12.0,36.0,6.0,10.0,4.0,3.0,4.0,0.0,0.0
3.0,3.0,97.0,31.0,92.0,9.0,16.0,23.0,24.0,39.0,6.0,74.0,31.0,106.0,15.0,20.0,3.0,32.0,8.0,15.0,2.0,8.0,3.0,2.0,0.0,60.0,49.0,24.0,54.0,12.0,66.0,22.0,80.0,38.0,56.0,111.0,106.0,198.0,16.0,6.0,10.0,16.0,10.0,7.0,0.0,5.0,5.0,5.0,0.0,0.0
1.0,3.0,123.0,66.0,115.0,18.0,24.0,45.0,33.0,4.0,7.0,14.0,49.0,134.0,25.0,27.0,8.0,44.0,15.0,21.0,6.0,10.0,1.0,3.0,0.0,89.0,63.0,35.0,62.0,23.0,82.0,47.0,115.0,9.0,83.0,34.0,156.0,157.0,30.0,7.0,14.0,20.0,19.0,9.0,3.0,6.0,2.0,5.0,0.0,0.0
3.0,5.0,27.0,91.0,16.0,33.0,29.0,72.0,41.0,12.0,7.0,27.0,62.0,22.0,31.0,5.0,11.0,7.0,24.0,34.0,9.0,10.0,3.0,4.0,0.0,124.0,11.0,48.0,14.0,41.0,17.0,70.0,151.0,23.0,100.0,62.0,199.0,184.0,41.0,0.0,14.0,5.0,26.0,9.0,4.0,9.0,5.0,5.0,0.0,0.0
3.0,6.0,53.0,121.0,37.0,45.0,5.0,98.0,12.0,26.0,1.0,38.0,81.0,39.0,39.0,10.0,17.0,15.0,32.0,5.0,10.0,4.0,3.0,4.0,0.0,168.0,28.0,65.0,26.0,58.0,35.0,101.0,29.0,29.0,20.0,86.0,250.0,213.0,49.0,1.0,18.0,5.0,33.0,3.0,6.0,2.0,5.0,1.0,0.0,0.0
3.0,0.0,72.0,143.0,55.0,58.0,9.0,116.0,20.0,33.0,2.0,54.0,30.0,69.0,11.0,20.0,21.0,25.0,35.0,7.0,12.0,6.0,3.0,1.0,0.0,26.0,43.0,12.0,37.0,73.0,69.0,123.0,61.0,37.0,35.0,107.0,217.0,234.0,9.0,3.0,1.0,8.0,45.0,7.0,6.0,5.0,5.0,2.0,0.0,0.0
4.0,1.0,95.0,30.0,74.0,17.0,16.0,24.0,28.0,38.0,2.0,70.0,49.0,87.0,23.0,26.0,3.0,38.0,6.0,10.0,5.0,8.0,4.0,2.0,0.0,44.0,65.0,25.0,52.0,11.0,87.0,24.0,94.0,46.0,52.0,130.0,248.0,261.0,23.0,8.0,3.0,13.0,4.0,9.0,0.0,6.0,6.0,2.0,0.0,0.0
0.0,2.0,110.0,49.0,94.0,33.0,20.0,47.0,37.0,11.0,4.0,14.0,74.0,107.0,34.0,29.0,7.0,49.0,16.0,16.0,9.0,11.0,1.0,4.0,0.0,78.0,78.0,42.0,63.0,29.0,109.0,49.0,134.0,11.0,76.0,91.0,295.0,234.0,32.0,10.0,5.0,17.0,15.0,12.0,3.0,7.0,2.0,4.0,0.0,0.0
1.0,2.0,28.0,71.0,9.0,46.0,26.0,68.0,41.0,18.0,6.0,30.0,95.0,27.0,44.0,4.0,9.0,13.0,23.0,22.0,16.0,12.0,2.0,4.0,0.0,101.0,18.0,64.0,11.0,38.0,28.0,74.0,159.0,23.0,96.0,113.0,331.0,261.0,49.0,2.0,8.0,4.0,23.0,15.0,4.0,8.0,2.0,4.0,0.0,0.0
2.0,2.0,60.0,101.0,23.0,57.0,9.0,84.0,9.0,27.0,3.0,45.0,114.0,59.0,55.0,14.0,11.0,27.0,28.0,6.0,18.0,5.0,3.0,4.0,0.0,122.0,29.0,80.0,18.0,58.0,48.0,96.0,30.0,35.0,16.0,132.0,373.0,290.0,54.0,4.0,12.0,12.0,30.0,1.0,5.0,2.0,3.0,2.0,0.0,0.0
2.0,1.0,86.0,132.0,50.0,76.0,19.0,104.0,17.0,33.0,5.0,58.0,24.0,78.0,7.0,22.0,16.0,36.0,37.0,14.0,22.0,6.0,4.0,2.0,0.0,26.0,39.0,15.0,35.0,64.0,73.0,123.0,70.0,45.0,30.0,157.0,312.0,322.0,6.0,6.0,9.0,13.0,41.0,2.0,7.0,3.0,4.0,2.0,0.0,0.0
4.0,3.0,107.0,20.0,70.0,10.0,28.0,24.0,33.0,40.0,8.0,76.0,44.0,98.0,19.0,32.0,3.0,49.0,5.0,18.0,2.0,13.0,5.0,2.0,0.0,56.0,58.0,37.0,49.0,20.0,90.0,17.0,94.0,53.0,45.0,172.0,351.0,346.0,18.0,6.0,11.0,15.0,4.0,2.0,4.0,4.0,4.0,2.0,0.0,0.0
1.0,5.0,128.0,57.0,90.0,25.0,32.0,49.0,42.0,3.0,10.0,12.0,65.0,125.0,28.0,43.0,5.0,60.0,16.0,19.0,6.0,16.0,0.0,4.0,0.0,89.0,73.0,54.0,58.0,37.0,114.0,43.0,113.0,10.0,70.0,137.0,385.0,313.0,28.0,8.0,13.0,18.0,8.0,4.0,4.0,6.0,3.0,3.0,0.0,0.0
2.0,6.0,23.0,91.0,21.0,39.0,46.0,75.0,52.0,6.0,14.0,26.0,85.0,37.0,34.0,10.0,10.0,10.0,24.0,25.0,14.0,16.0,2.0,6.0,0.0,127.0,19.0,67.0,17.0,48.0,21.0,67.0,146.0,24.0,92.0,164.0,424.0,333.0,34.0,0.0,17.0,6.0,13.0,6.0,6.0,9.0,5.0,4.0,0.0,0.0
2.0,9.0,54.0,112.0,42.0,50.0,6.0,98.0,8.0,13.0,0.0,34.0,107.0,58.0,48.0,19.0,15.0,21.0,32.0,2.0,18.0,1.0,4.0,7.0,0.0,154.0,34.0,87.0,28.0,63.0,40.0,87.0,37.0,34.0,14.0,186.0,462.0,357.0,47.0,1.0,24.0,9.0,29.0,0.0,9.0,2.0,5.0,1.0,0.0,0.0
2.0,0.0,73.0,135.0,60.0,60.0,9.0,126.0,15.0,19.0,1.0,44.0,25.0,83.0,9.0,27.0,17.0,29.0,37.0,12.0,23.0,3.0,7.0,0.0,0.0,23.0,54.0,18.0,40.0,74.0,61.0,121.0,65.0,43.0,37.0,210.0,411.0,378.0,12.0,1.0,0.0,18.0,36.0,1.0,10.0,5.0,9.0,1.0,0.0,0.0
2.0,0.0,101.0,27.0,82.0,9.0,22.0,15.0,22.0,31.0,3.0,59.0,44.0,107.0,27.0,36.0,3.0,34.0,10.0,16.0,2.0,6.0,8.0,1.0,0.0,61.0,70.0,32.0,56.0,20.0,83.0,27.0,96.0,54.0,54.0,237.0,452.0,408.0,25.0,2.0,7.0,21.0,5.0,2.0,2.0,10.0,10.0,3.0,0.0,0.0
0.0,1.0,133.0,58.0,106.0,23.0,33.0,36.0,32.0,6.0,3.0,13.0,64.0,131.0,45.0,41.0,7.0,49.0,20.0,19.0,7.0,8.0,2.0,1.0,0.0,101.0,87.0,50.0,71.0,31.0,102.0,52.0,125.0,15.0,77.0,191.0,488.0,359.0,36.0,2.0,11.0,22.0,14.0,5.0,4.0,11.0,0.0,3.0,0.0,0.0
1.0,2.0,32.0,100.0,20.0,36.0,41.0,65.0,47.0,15.0,4.0,29.0,85.0,27.0,55.0,9.0,9.0,8.0,31.0,25.0,8.0,11.0,4.0,1.0,0.0,125.0,19.0,62.0,12.0,49.0,25.0,66.0,151.0,26.0,100.0,207.0,532.0,382.0,52.0,1.0,15.0,5.0,21.0,7.0,4.0,17.0,2.0,5.0,0.0,0.0
1.0,3.0,69.0,139.0,37.0,52.0,10.0,85.0,8.0,19.0,2.0,45.0,104.0,46.0,65.0,13.0,10.0,13.0,40.0,9.0,11.0,1.0,4.0,2.0,0.0,158.0,33.0,76.0,25.0,56.0,48.0,89.0,31.0,37.0,18.0,218.0,560.0,411.0,65.0,2.0,18.0,11.0,32.0,3.0,5.0,3.0,3.0,0.0,0.0,0.0
1.0,1.0,97.0,165.0,66.0,71.0,13.0,107.0,18.0,26.0,2.0,60.0,26.0,76.0,7.0,20.0,11.0,24.0,45.0,12.0,15.0,5.0,4.0,1.0,0.0,19.0,52.0,17.0,39.0,75.0,71.0,119.0,54.0,50.0,37.0,242.0,522.0,445.0,8.0,6.0,6.0,17.0,40.0,4.0,9.0,4.0,5.0,1.0,0.0,0.0
3.0,3.0,129.0,24.0,95.0,9.0,22.0,21.0,25.0,38.0,2.0,77.0,51.0,91.0,17.0,27.0,1.0,31.0,9.0,14.0,2.0,6.0,4.0,1.0,0.0,50.0,69.0,34.0,55.0,17.0,86.0,21.0,88.0,58.0,60.0,263.0,558.0,465.0,20.0,8.0,8.0,18.0,11.0,5.0,3.0,6.0,8.0,1.0,0.0,0.0
0.0,6.0,160.0,50.0,113.0,21.0,27.0,47.0,37.0,5.0,4.0,16.0,71.0,121.0,26.0,37.0,4.0,39.0,16.0,21.0,5.0,6.0,1.0,3.0,0.0,88.0,84.0,44.0,62.0,35.0,104.0,48.0,125.0,12.0,72.0,222.0,601.0,432.0,31.0,10.0,12.0,20.0,17.0,6.0,9.0,7.0,1.0,1.0,0.0,0.0
0.0,8.0,20.0,68.0,21.0,37.0,39.0,68.0,41.0,10.0,5.0,34.0,102.0,22.0,36.0,8.0,7.0,12.0,26.0,30.0,8.0,12.0,3.0,3.0,0.0,116.0,19.0,62.0,13.0,46.0,17.0,69.0,152.0,21.0,92.0,246.0,649.0,456.0,38.0,2.0,14.0,2.0,23.0,8.0,9.0,12.0,5.0,2.0,0.0,0.0
0.0,8.0,50.0,104.0,46.0,43.0,8.0,95.0,9.0,19.0,2.0,53.0,118.0,42.0,49.0,15.0,10.0,21.0,30.0,7.0,12.0,2.0,5.0,3.0,0.0,140.0,40.0,76.0,31.0,63.0,41.0,98.0,32.0,30.0,44.0,261.0,699.0,481.0,46.0,2.0,17.0,6.0,33.0,6.0,14.0,4.0,6.0,2.0,0.0,0.0
0.0,2.0,86.0,138.0,72.0,55.0,16.0,123.0,16.0,27.0,3.0,68.0,31.0,66.0,15.0,18.0,14.0,32.0,40.0,15.0,17.0,3.0,9.0,4.0,0.0,28.0,60.0,10.0,44.0,81.0,62.0,126.0,48.0,37.0,60.0,279.0,665.0,509.0,12.0,2.0,5.0,10.0,40.0,9.0,15.0,5.0,7.0,2.0,0.0,0.0
0.0,4.0,110.0,34.0,91.0,18.0,19.0,16.0,27.0,36.0,6.0,76.0,48.0,94.0,31.0,27.0,7.0,43.0,4.0,19.0,1.0,7.0,9.0,4.0,0.0,67.0,74.0,28.0,58.0,13.0,83.0,22.0,85.0,50.0,73.0,296.0,712.0,552.0,24.0,2.0,10.0,12.0,6.0,9.0,4.0,7.0,8.0,3.0,0.0,0.0
0.0,4.0,141.0,70.0,109.0,32.0,27.0,33.0,38.0,2.0,7.0,15.0,76.0,117.0,46.0,37.0,12.0,52.0,14.0,26.0,3.0,8.0,1.0,6.0,0.0,105.0,85.0,44.0,72.0,29.0,103.0,48.0,107.0,11.0,89.0,249.0,759.0,510.0,31.0,4.0,13.0,14.0,11.0,12.0,5.0,12.0,1.0,4.0,0.0,0.0
1.0,5.0,15.0,90.0,25.0,40.0,34.0,55.0,48.0,8.0,7.0,32.0,98.0,22.0,57.0,3.0,15.0,11.0,22.0,31.0,4.0,12.0,2.0,8.0,0.0,132.0,18.0,57.0,19.0,43.0,15.0,64.0,135.0,21.0,105.0,271.0,792.0,537.0,45.0,1.0,19.0,2.0,16.0,13.0,6.0,12.0,2.0,4.0,0.0,0.0
1.0,5.0,45.0,112.0,41.0,55.0,11.0,73.0,14.0,16.0,4.0,44.0,111.0,48.0,73.0,10.0,19.0,15.0,26.0,6.0,7.0,3.0,4.0,11.0,0.0,168.0,32.0,64.0,34.0,64.0,37.0,95.0,28.0,37.0,69.0,287.0,841.0,569.0,57.0,2.0,21.0,8.0,29.0,0.0,10.0,0.0,4.0,1.0,0.0,0.0
2.0,1.0,73.0,140.0,56.0,66.0,14.0,97.0,26.0,21.0,4.0,59.0,25.0,71.0,13.0,24.0,24.0,29.0,32.0,12.0,12.0,4.0,6.0,0.0,0.0,30.0,55.0,14.0,45.0,80.0,57.0,123.0,55.0,47.0,85.0,300.0,805.0,591.0,13.0,3.0,2.0,13.0,38.0,6.0,13.0,1.0,6.0,3.0,0.0,0.0
2.0,3.0,96.0,25.0,79.0,15.0,18.0,24.0,36.0,29.0,4.0,74.0,40.0,94.0,21.0,27.0,4.0,38.0,6.0,17.0,3.0,10.0,8.0,1.0,0.0,60.0,70.0,30.0,62.0,24.0,71.0,28.0,85.0,54.0,113.0,322.0,852.0,618.0,28.0,3.0,9.0,13.0,11.0,8.0,1.0,6.0,7.0,4.0,0.0,0.0
2.0,6.0,122.0,62.0,106.0,30.0,21.0,47.0,46.0,4.0,4.0,26.0,70.0,111.0,29.0,37.0,9.0,45.0,16.0,27.0,4.0,11.0,2.0,2.0,0.0,85.0,86.0,42.0,82.0,36.0,89.0,54.0,107.0,10.0,128.0,293.0,891.0,562.0,45.0,4.0,14.0,14.0,16.0,9.0,4.0,8.0,1.0,5.0,0.0,0.0
4.0,6.0,25.0,94.0,33.0,39.0,31.0,74.0,61.0,13.0,4.0,39.0,87.0,37.0,39.0,7.0,13.0,9.0,24.0,37.0,7.0,13.0,3.0,2.0,0.0,119.0,19.0,49.0,14.0,55.0,24.0,74.0,145.0,21.0,146.0,314.0,925.0,597.0,53.0,0.0,18.0,4.0,23.0,13.0,4.0,10.0,2.0,6.0,0.0,0.0
5.0,8.0,50.0,136.0,54.0,60.0,5.0,104.0,10.0,26.0,0.0,57.0,113.0,67.0,50.0,11.0,15.0,22.0,30.0,7.0,10.0,3.0,4.0,4.0,0.0,153.0,43.0,63.0,31.0,70.0,40.0,97.0,33.0,31.0,71.0,332.0,970.0,624.0,69.0,1.0,25.0,11.0,29.0,1.0,9.0,1.0,4.0,2.0,0.0,0.0
5.0,2.0,75.0,176.0,71.0,70.0,12.0,129.0,23.0,31.0,1.0,68.0,18.0,97.0,7.0,17.0,18.0,34.0,37.0,12.0,13.0,5.0,5.0,0.0,0.0,36.0,61.0,17.0,40.0,88.0,55.0,127.0,65.0,41.0,89.0,354.0,932.0,644.0,14.0,1.0,2.0,17.0,35.0,3.0,10.0,4.0,6.0,2.0,0.0,0.0
6.0,2.0,102.0,26.0,90.0,8.0,22.0,28.0,34.0,38.0,2.0,91.0,42.0,131.0,23.0,25.0,5.0,42.0,3.0,16.0,4.0,9.0,5.0,1.0,0.0,74.0,78.0,30.0,56.0,15.0,75.0,20.0,97.0,50.0,115.0,377.0,972.0,668.0,31.0,4.0,8.0,21.0,8.0,3.0,3.0,8.0,10.0,3.0,0.0,0.0
0.0,3.0,138.0,55.0,117.0,21.0,33.0,53.0,46.0,8.0,6.0,12.0,68.0,154.0,34.0,35.0,10.0,56.0,10.0,22.0,8.0,14.0,1.0,1.0,0.0,110.0,98.0,46.0,70.0,32.0,97.0,38.0,120.0,7.0,130.0,364.0,1005.0,629.0,40.0,4.0,13.0,26.0,17.0,5.0,6.0,14.0,3.0,3.0,0.0,0.0
0.0,3.0,29.0,78.0,16.0,34.0,43.0,69.0,54.0,11.0,7.0,32.0,94.0,25.0,46.0,10.0,16.0,4.0,18.0,30.0,12.0,16.0,3.0,1.0,0.0,141.0,20.0,68.0,16.0,48.0,20.0,63.0,136.0,19.0,151.0,384.0,1048.0,667.0,56.0,0.0,15.0,5.0,28.0,8.0,7.0,19.0,5.0,4.0,0.0,0.0
0.0,3.0,54.0,114.0,31.0,52.0,7.0,90.0,8.0,19.0,1.0,49.0,114.0,58.0,56.0,12.0,21.0,15.0,23.0,4.0,15.0,2.0,5.0,1.0,0.0,173.0,32.0,81.0,38.0,57.0,33.0,87.0,22.0,30.0,110.0,405.0,1086.0,706.0,71.0,2.0,17.0,10.0,35.0,2.0,8.0,0.0,6.0,2.0,0.0,0.0
0.0,3.0,80.0,129.0,49.0,66.0,11.0,112.0,18.0,24.0,1.0,66.0,20.0,82.0,11.0,22.0,23.0,27.0,29.0,9.0,18.0,3.0,6.0,3.0,0.0,33.0,54.0,15.0,52.0,71.0,52.0,117.0,50.0,40.0,128.0,427.0,1047.0,743.0,8.0,2.0,2.0,17.0,38.0,4.0,9.0,3.0,7.0,2.0,0.0,0.0
0.0,4.0,106.0,31.0,66.0,15.0,15.0,34.0,25.0,27.0,2.0,81.0,51.0,112.0,20.0,30.0,8.0,33.0,9.0,12.0,6.0,6.0,8.0,3.0,0.0,52.0,65.0,33.0,65.0,12.0,77.0,20.0,76.0,48.0,148.0,444.0,1094.0,769.0,15.0,3.0,6.0,19.0,6.0,6.0,2.0,5.0,7.0,2.0,0.0,0.0
0.0,4.0,133.0,54.0,86.0,25.0,23.0,50.0,37.0,10.0,5.0,14.0,75.0,141.0,27.0,39.0,13.0,39.0,17.0,15.0,10.0,7.0,1.0,4.0,0.0,81.0,82.0,53.0,79.0,31.0,97.0,48.0,101.0,13.0,165.0,422.0,1141.0,729.0,27.0,3.0,12.0,24.0,20.0,8.0,6.0,6.0,3.0,2.0,0.0,0.0
